,u,shear,TI,Seed No
11222,10.5343,0.65033,0.19299,11223
11223,10.53497,0.18028,0.11732,11224
11224,10.53564,0.26358,0.13073,11225
11225,10.53632,0.67838,0.19751,11226
11226,10.53699,0.53786,0.17489,11227
11227,10.53766,-0.1533,0.06362,11228
11228,10.53833,0.81644,0.21974,11229
11229,10.539,0.12532,0.10847,11230
11230,10.53967,-0.01516,0.08586,11231
11231,10.54034,0.39956,0.15262,11232
11232,10.54102,0.77885,0.21369,11233
11233,10.54169,0.01411,0.09057,11234
11234,10.54236,-0.12635,0.06796,11235
11235,10.54303,0.36203,0.14658,11236
11236,10.5437,0.1522,0.1128,11237
11237,10.54437,0.64054,0.19142,11238
11238,10.54504,0.50007,0.16881,11239
11239,10.54572,-0.26449,0.04572,11240
11240,10.54639,-0.18122,0.05912,11241
11241,10.54706,0.52813,0.17333,11242
11242,10.54773,0.68707,0.19892,11243
11243,10.5484,0.29105,0.13516,11244
11244,10.54907,0.37139,0.14809,11245
11245,10.54974,-0.0246,0.08434,11246
11246,10.55042,0.13434,0.10993,11247
11247,10.55109,0.84353,0.22411,11248
11248,10.55176,0.0415,0.09498,11249
11249,10.55243,0.75064,0.20916,11250
11250,10.5531,0.31556,0.13911,11251
11251,10.55377,-0.08034,0.07537,11252
11252,10.55444,0.59392,0.18393,11253
11253,10.55511,0.19804,0.12019,11254
11254,10.55579,-0.23696,0.05015,11255
11255,10.55646,0.47204,0.1643,11256
11256,10.55713,0.55523,0.1777,11257
11257,10.5578,-0.20884,0.05468,11258
11258,10.55847,0.24463,0.12769,11259
11259,10.55914,0.73258,0.20625,11260
11260,10.55981,-0.07084,0.0769,11261
11261,10.56049,0.41708,0.15546,11262
11262,10.56116,0.87046,0.22846,11263
11263,10.56183,0.10654,0.10546,11264
11264,10.5625,0.55008,0.17687,11265
11265,10.56317,-0.21377,0.05388,11266
11266,10.56384,0.23956,0.12688,11267
11267,10.56451,0.72737,0.20542,11268
11268,10.56519,-0.07582,0.0761,11269
11269,10.56586,0.41197,0.15464,11270
11270,10.56653,0.86522,0.22762,11271
11271,10.5672,0.10152,0.10465,11272
11272,10.56787,0.03688,0.09424,11273
11273,10.56854,0.74541,0.20833,11274
11274,10.56921,0.31071,0.13833,11275
11275,10.56989,-0.08486,0.07464,11276
11276,10.57056,0.58883,0.18312,11277
11277,10.57123,0.19328,0.11943,11278
11278,10.5719,-0.24134,0.04945,11279
11279,10.57257,0.46705,0.16351,11280
11280,10.57324,-0.1863,0.05831,11281
11281,10.57391,0.52204,0.17237,11282
11282,10.57458,0.68076,0.19792,11283
11283,10.57526,0.2853,0.13425,11284
11284,10.57593,0.36553,0.14717,11285
11285,10.5766,-0.0299,0.08349,11286
11286,10.57727,0.12882,0.10905,11287
11287,10.57794,0.837,0.22309,11288
11288,10.57861,0.77237,0.21268,11289
11289,10.57928,0.00916,0.08978,11290
11290,10.57996,-0.13102,0.06721,11291
11291,10.58063,0.35638,0.1457,11292
11292,10.5813,0.14697,0.11198,11293
11293,10.58197,0.63433,0.19046,11294
11294,10.58264,0.49415,0.16788,11295
11295,10.58331,-0.26889,0.04501,11296
11296,10.58398,0.25723,0.12973,11297
11297,10.58466,0.67097,0.19636,11298
11298,10.58533,0.53081,0.17379,11299
11299,10.586,-0.15858,0.06277,11300
11300,10.58667,0.80868,0.21853,11301
11301,10.58734,0.11933,0.10753,11302
11302,10.58801,-0.02079,0.08496,11303
11303,10.58868,0.39287,0.15158,11304
11304,10.58936,0.32829,0.14118,11305
11305,10.59003,-0.14037,0.06571,11306
11306,10.5907,0.01823,0.09125,11307
11307,10.59137,0.79943,0.21705,11308
11308,10.59204,-0.29668,0.04053,11309
11309,10.59271,0.48447,0.16633,11310
11310,10.59338,0.64303,0.19187,11311
11311,10.59406,0.17445,0.11641,11312
11312,10.59473,0.69795,0.20071,11313
11313,10.5954,0.2294,0.12526,11314
11314,10.59607,-0.20467,0.05535,11315
11315,10.59674,0.57632,0.18112,11316
11316,10.59741,0.0731,0.10008,11317
11317,10.59808,0.85402,0.22585,11318
11318,10.59875,0.41999,0.15595,11319
11319,10.59943,-0.04845,0.08051,11320
11320,10.6001,-0.11297,0.07012,11321
11321,10.60077,0.30043,0.1367,11322
11322,10.60144,0.75285,0.20956,11323
11323,10.60211,0.06404,0.09863,11324
11324,10.60278,0.43806,0.15886,11325
11325,10.60345,-0.25069,0.04794,11326
11326,10.60413,0.20168,0.1208,11327
11327,10.6048,0.61499,0.18736,11328
11328,10.60547,-0.03956,0.08194,11329
11329,10.60614,0.37372,0.1485,11330
11330,10.60681,0.82601,0.22135,11331
11331,10.60748,0.13739,0.11044,11332
11332,10.60815,0.5113,0.17066,11333
11333,10.60883,-0.17726,0.05977,11334
11334,10.6095,0.27499,0.1326,11335
11335,10.61017,0.68817,0.19915,11336
11336,10.61084,0.62366,0.18876,11337
11337,10.61151,0.15551,0.11336,11338
11338,10.61218,-0.27818,0.04351,11339
11339,10.61285,0.50214,0.16919,11340
11340,10.61353,-0.00065,0.08821,11341
11341,10.6142,0.77961,0.21388,11342
11342,10.61487,0.34595,0.14404,11343
11343,10.61554,-0.12209,0.06865,11344
11344,10.61621,0.40083,0.15288,11345
11345,10.61688,-0.06718,0.0775,11346
11346,10.61755,0.0912,0.10301,11347
11347,10.61823,0.87129,0.22865,11348
11348,10.6189,-0.22328,0.05236,11349
11349,10.61957,0.55677,0.17799,11350
11350,10.62024,0.7151,0.2035,11351
11351,10.62091,0.24719,0.12813,11352
11352,10.62158,0.18273,0.11775,11353
11353,10.62225,0.59565,0.18426,11354
11354,10.62292,0.45577,0.16173,11355
11355,10.6236,-0.23225,0.05091,11356
11356,10.62427,0.73309,0.2064,11357
11357,10.62494,0.04511,0.09559,11358
11358,10.62561,-0.09473,0.07306,11359
11359,10.62628,0.31811,0.13956,11360
11360,10.62695,0.84302,0.22411,11361
11361,10.62762,0.08175,0.10149,11362
11362,10.6283,-0.05808,0.07897,11363
11363,10.62897,0.42809,0.15727,11364
11364,10.62964,0.21921,0.12363,11365
11365,10.63031,0.70532,0.20193,11366
11366,10.63098,0.5655,0.17941,11367
11367,10.63165,-0.1956,0.05682,11368
11368,10.63232,-0.26001,0.04644,11369
11369,10.633,0.44613,0.16018,11370
11370,10.63367,0.60436,0.18567,11371
11371,10.63434,0.21012,0.12217,11372
11372,10.63501,0.29011,0.13505,11373
11373,10.63568,-0.10408,0.07156,11374
11374,10.63635,0.05414,0.09704,11375
11375,10.63702,0.76012,0.21076,11376
11376,10.6377,0.10898,0.10588,11377
11377,10.63837,0.8149,0.21959,11378
11378,10.63904,0.3818,0.14982,11379
11379,10.63971,-0.01232,0.08634,11380
11380,10.64038,0.65889,0.19446,11381
11381,10.64105,0.2648,0.13098,11382
11382,10.64172,-0.16823,0.06123,11383
11383,10.6424,0.53756,0.17492,11384
11384,10.64307,0.47316,0.16454,11385
11385,10.64374,-0.28746,0.04202,11386
11386,10.64441,0.16396,0.11474,11387
11387,10.64508,0.6497,0.19298,11388
11388,10.64575,-0.15008,0.06415,11389
11389,10.64642,0.33564,0.14239,11390
11390,10.64709,0.78698,0.2151,11391
11391,10.64777,0.02651,0.0926,11392
11392,10.64844,0.02654,0.0926,11393
11393,10.64911,0.79301,0.21607,11394
11394,10.64978,0.3429,0.14356,11395
11395,10.65045,-0.14641,0.06474,11396
11396,10.65112,0.65433,0.19373,11397
11397,10.65179,0.16504,0.11491,11398
11398,10.65247,-0.28498,0.04242,11399
11399,10.65314,0.48133,0.16587,11400
11400,10.65381,0.54571,0.17624,11401
11401,10.65448,-0.16505,0.06174,11402
11402,10.65515,0.26657,0.13127,11403
11403,10.65582,0.66354,0.19522,11404
11404,10.65649,-0.00822,0.087,11405
11405,10.65717,0.38873,0.15095,11406
11406,10.65784,0.82027,0.22047,11407
11407,10.65851,0.10964,0.10599,11408
11408,10.65918,0.76467,0.21152,11409
11409,10.65985,0.0541,0.09705,11410
11410,10.66052,-0.10042,0.07215,11411
11411,10.66119,0.29644,0.13609,11412
11412,10.66187,0.21086,0.1223,11413
11413,10.66254,0.60769,0.18623,11414
11414,10.66321,0.45317,0.16134,11415
11415,10.66388,-0.25724,0.04689,11416
11416,10.66455,-0.19287,0.05726,11417
11417,10.66522,0.57296,0.18064,11418
11418,10.66589,0.70909,0.20257,11419
11419,10.66656,0.22018,0.1238,11420
11420,10.66724,0.43442,0.15832,11421
11421,10.66791,-0.05445,0.07956,11422
11422,10.66858,0.08168,0.10149,11423
11423,10.66925,0.84734,0.22485,11424
11424,10.66992,0.32363,0.14047,11425
11425,10.67059,-0.09138,0.07361,11426
11426,10.67126,0.04474,0.09554,11427
11427,10.67194,0.73651,0.20699,11428
11428,10.67261,-0.22981,0.05131,11429
11429,10.67328,0.46192,0.16275,11430
11430,10.67395,0.598,0.18468,11431
11431,10.67462,0.18307,0.11783,11432
11432,10.67529,0.24739,0.12819,11433
11433,10.67596,0.7177,0.20397,11434
11434,10.67664,0.56329,0.17909,11435
11435,10.67731,-0.22039,0.05283,11436
11436,10.67798,0.87426,0.22919,11437
11437,10.67865,0.09063,0.10294,11438
11438,10.67932,-0.06374,0.07806,11439
11439,10.67999,0.40649,0.15383,11440
11440,10.68066,-0.11921,0.06913,11441
11441,10.68134,0.35098,0.14489,11442
11442,10.68201,0.78198,0.21433,11443
11443,10.68268,-0.00148,0.0881,11444
11444,10.68335,0.50754,0.17011,11445
11445,10.68402,-0.27586,0.04389,11446
11446,10.68469,0.1551,0.11333,11447
11447,10.68536,0.62518,0.18907,11448
11448,10.68604,0.68945,0.19942,11449
11449,10.68671,0.27478,0.13261,11450
11450,10.68738,-0.17443,0.06023,11451
11451,10.68805,0.51677,0.1716,11452
11452,10.68872,0.13643,0.11032,11453
11453,10.68939,0.82756,0.22168,11454
11454,10.69006,0.3784,0.14931,11455
11455,10.69073,-0.03617,0.08251,11456
11456,10.69141,0.61546,0.18751,11457
11457,10.69208,0.20091,0.12071,11458
11458,10.69275,-0.24816,0.04835,11459
11459,10.69342,0.44284,0.15969,11460
11460,10.69409,0.06261,0.09843,11461
11461,10.69476,0.75355,0.20976,11462
11462,10.69543,0.30452,0.13741,11463
11463,10.69611,-0.10993,0.07063,11464
11464,10.69678,-0.04568,0.08098,11465
11465,10.69745,0.42412,0.15668,11466
11466,10.69812,0.85475,0.22607,11467
11467,10.69879,0.07194,0.09993,11468
11468,10.69946,0.58054,0.18188,11469
11469,10.70013,-0.20221,0.05576,11470
11470,10.70081,0.22838,0.12514,11471
11471,10.70148,0.69808,0.20083,11472
11472,10.70215,0.17295,0.11621,11473
11473,10.70282,0.64262,0.19189,11474
11474,10.70349,0.48842,0.16704,11475
11475,10.70416,-0.29416,0.04094,11476
11476,10.70483,0.79896,0.21709,11477
11477,10.70551,0.01643,0.09099,11478
11478,10.70618,-0.13772,0.06615,11479
11479,10.70685,0.33185,0.14182,11480
11480,10.70752,0.39605,0.15216,11481
11481,10.70819,-0.01814,0.08542,11482
11482,10.70886,0.1177,0.10731,11483
11483,10.70953,0.80812,0.21857,11484
11484,10.71021,-0.15631,0.06315,11485
11485,10.71088,0.53406,0.1744,11486
11486,10.71155,0.66987,0.19629,11487
11487,10.71222,0.25575,0.12956,11488
11488,10.71289,-0.26677,0.04536,11489
11489,10.71356,0.49714,0.16846,11490
11490,10.71423,0.63293,0.19034,11491
11491,10.7149,0.14525,0.11175,11492
11492,10.71558,0.35895,0.14619,11493
11493,10.71625,-0.12868,0.06761,11494
11494,10.71692,0.00711,0.08949,11495
11495,10.71759,0.77085,0.21257,11496
11496,10.71826,0.835,0.22291,11497
11497,10.71893,0.12661,0.10875,11498
11498,10.7196,-0.02744,0.08392,11499
11499,10.72028,0.36821,0.14768,11500
11500,10.72095,0.28288,0.13393,11501
11501,10.72162,0.67849,0.19769,11502
11502,10.72229,0.52444,0.17286,11503
11503,10.72296,-0.18379,0.05873,11504
11504,10.72363,0.46905,0.16394,11505
11505,10.7243,-0.23912,0.04981,11506
11506,10.72498,0.19093,0.11912,11507
11507,10.72565,0.58646,0.18286,11508
11508,10.72632,-0.08286,0.07499,11509
11509,10.72699,0.31265,0.13873,11510
11510,10.72766,0.74263,0.20803,11511
11511,10.72833,0.03459,0.09392,11512
11512,10.729,0.09873,0.10426,11513
11513,10.72968,0.86198,0.22727,11514
11514,10.73035,0.41376,0.15503,11515
11515,10.73102,-0.0735,0.0765,11516
11516,10.73169,0.72388,0.20501,11517
11517,10.73236,0.23664,0.12649,11518
11518,10.73303,-0.2115,0.05426,11519
11519,10.7337,0.55161,0.17725,11520
11520,10.73438,-0.21759,0.05328,11521
11521,10.73505,0.54547,0.17626,11522
11522,10.73572,0.72002,0.20439,11523
11523,10.73639,0.23288,0.12588,11524
11524,10.73706,0.40743,0.15402,11525
11525,10.73773,-0.07966,0.07551,11526
11526,10.7384,0.09489,0.10364,11527
11527,10.73907,0.85777,0.2266,11528
11528,10.73975,0.73876,0.20742,11529
11529,10.74042,0.03116,0.09337,11530
11530,10.74109,-0.08839,0.07411,11531
11531,10.74176,0.30682,0.1378,11532
11532,10.74243,0.18727,0.11853,11533
11533,10.7431,0.58244,0.18223,11534
11534,10.74377,0.46289,0.16296,11535
11535,10.74445,-0.24455,0.04894,11536
11536,10.74512,0.51739,0.17174,11537
11537,10.74579,-0.19,0.05773,11538
11538,10.74646,0.27847,0.13324,11539
11539,10.74713,0.67355,0.19691,11540
11540,10.7478,-0.03391,0.08289,11541
11541,10.74847,0.36115,0.14656,11542
11542,10.74915,0.82954,0.22206,11543
11543,10.74982,0.12228,0.10806,11544
11544,10.75049,0.00336,0.0889,11545
11545,10.75116,0.76577,0.21178,11546
11546,10.75183,0.35236,0.14515,11547
11547,10.7525,-0.13436,0.0667,11548
11548,10.75317,0.62783,0.18955,11549
11549,10.75385,0.14114,0.1111,11550
11550,10.75452,-0.2722,0.04448,11551
11551,10.75519,0.49006,0.16734,11552
11552,10.75586,0.66386,0.19536,11553
11553,10.75653,0.25069,0.12876,11554
11554,10.7572,-0.16259,0.06215,11555
11555,10.75787,0.5261,0.17316,11556
11556,10.75854,0.11284,0.10654,11557
11557,10.75922,0.80148,0.21754,11558
11558,10.75989,0.38824,0.15094,11559
11559,10.76056,-0.02484,0.08435,11560
11560,10.76123,-0.14369,0.0652,11561
11561,10.7619,0.32455,0.14067,11562
11562,10.76257,0.79261,0.21612,11563
11563,10.76324,0.01241,0.09036,11564
11564,10.76392,0.48045,0.1658,11565
11565,10.76459,-0.29968,0.04005,11566
11566,10.76526,0.16834,0.11549,11567
11567,10.76593,0.63647,0.19095,11568
11568,10.7666,0.2228,0.12427,11569
11569,10.76727,0.69089,0.19973,11570
11570,10.76794,0.57149,0.18048,11571
11571,10.76862,-0.20848,0.05475,11572
11572,10.76929,0.84672,0.22485,11573
11573,10.76996,0.06679,0.09913,11574
11574,10.77063,-0.05258,0.07988,11575
11575,10.7713,0.41543,0.15533,11576
11576,10.77197,0.29663,0.13618,11577
11577,10.77264,-0.11618,0.06963,11578
11578,10.77332,0.05805,0.09772,11579
11579,10.77399,0.74617,0.20864,11580
11580,10.77466,-0.25388,0.04743,11581
11581,10.77533,0.4342,0.15835,11582
11582,10.776,0.60839,0.18643,11583
11583,10.77667,0.19565,0.1199,11584
11584,10.77734,0.36927,0.14789,11585
11585,10.77802,-0.04343,0.08136,11586
11586,10.77869,0.13076,0.10944,11587
11587,10.77936,0.81868,0.22034,11588
11588,10.78003,-0.1811,0.05917,11589
11589,10.7807,0.50679,0.17006,11590
11590,10.78137,0.68093,0.19813,11591
11591,10.78204,0.26831,0.13162,11592
11592,10.78271,0.14958,0.11248,11593
11593,10.78339,0.61728,0.18787,11594
11594,10.78406,0.49798,0.16864,11595
11595,10.78473,-0.28134,0.04301,11596
11596,10.7854,0.77299,0.21298,11597
11597,10.78607,-0.00629,0.08735,11598
11598,10.78674,-0.12556,0.06812,11599
11599,10.78741,0.34206,0.14351,11600
11600,10.78809,-0.07114,0.0769,11601
11601,10.78876,0.39645,0.15228,11602
11602,10.78943,0.86386,0.22763,11603
11603,10.7901,0.08474,0.10203,11604
11604,10.79077,0.55213,0.17738,11605
11605,10.79144,-0.22692,0.05178,11606
11606,10.79211,0.24044,0.12713,11607
11607,10.79279,0.70792,0.20249,11608
11608,10.79346,0.58924,0.18336,11609
11609,10.79413,0.17688,0.11688,11610
11610,10.7948,-0.2356,0.05038,11611
11611,10.79547,0.45176,0.1612,11612
11612,10.79614,0.0393,0.0947,11613
11613,10.79681,0.72661,0.20551,11614
11614,10.79749,0.31417,0.13902,11615
11615,10.79816,-0.0981,0.07255,11616
11616,10.79883,0.07534,0.10051,11617
11617,10.7995,0.83584,0.22312,11618
11618,10.80017,0.42346,0.15664,11619
11619,10.80084,-0.06205,0.07836,11620
11620,10.80151,0.69824,0.20094,11621
11621,10.80219,0.21275,0.12267,11622
11622,10.80286,-0.19956,0.05619,11623
11623,10.80353,0.5608,0.17878,11624
11624,10.8042,0.4422,0.15966,11625
11625,10.80487,-0.26304,0.04596,11626
11626,10.80554,0.20401,0.12126,11627
11627,10.80621,0.59789,0.18477,11628
11628,10.80688,-0.10742,0.07105,11629
11629,10.80756,0.28645,0.13455,11630
11630,10.80823,0.75341,0.20984,11631
11631,10.8089,0.04831,0.09616,11632
11632,10.80957,0.80771,0.2186,11633
11633,10.81024,0.10266,0.10492,11634
11634,10.81091,-0.01646,0.08572,11635
11635,10.81158,0.37732,0.14921,11636
11636,10.81226,0.2582,0.13,11637
11637,10.81293,0.65195,0.19349,11638
11638,10.8136,0.53282,0.17428,11639
11639,10.81427,-0.17208,0.06063,11640
11640,10.81494,-0.2906,0.04152,11641
11641,10.81561,0.4693,0.16404,11642
11642,10.81628,0.64313,0.19207,11643
11643,10.81696,0.15801,0.11385,11644
11644,10.81763,0.33184,0.14188,11645
11645,10.8183,-0.15323,0.06367,11646
11646,10.81897,0.0206,0.09169,11647
11647,10.81964,0.78032,0.21419,11648
11648,10.82031,0.78032,0.21419,11649
11649,10.82098,0.02666,0.09267,11650
11650,10.82166,-0.14595,0.06484,11651
11651,10.82233,0.33536,0.14245,11652
11652,10.823,0.16275,0.11462,11653
11653,10.82367,0.64402,0.19222,11654
11654,10.82434,0.47141,0.16439,11655
11655,10.82501,-0.28209,0.04289,11656
11656,10.82568,-0.16357,0.062,11657
11657,10.82635,0.53552,0.17472,11658
11658,10.82703,0.65343,0.19374,11659
11659,10.8277,0.26313,0.1308,11660
11660,10.82837,0.38105,0.14982,11661
11661,10.82904,-0.00922,0.08689,11662
11662,10.82971,0.1087,0.1059,11663
11663,10.83038,0.80764,0.21861,11664
11664,10.83105,0.05365,0.09703,11665
11665,10.83173,0.75254,0.20972,11666
11666,10.8324,0.28958,0.13507,11667
11667,10.83307,-0.1006,0.07215,11668
11668,10.83374,0.59808,0.18482,11669
11669,10.83441,0.20792,0.1219,11670
11670,10.83508,-0.25495,0.04726,11671
11671,10.83575,0.44381,0.15994,11672
11672,10.83643,0.56224,0.17904,11673
11673,10.8371,-0.1908,0.05761,11674
11674,10.83777,0.21741,0.12344,11675
11675,10.83844,0.69831,0.20099,11676
11676,10.83911,-0.0548,0.07954,11677
11677,10.83978,0.42608,0.15709,11678
11678,10.84045,0.83421,0.2229,11679
11679,10.84113,0.08132,0.10149,11680
11680,10.8418,-0.09169,0.07359,11681
11681,10.84247,0.31656,0.13943,11682
11682,10.84314,0.72464,0.20524,11683
11683,10.84381,0.04442,0.09554,11684
11684,10.84448,0.45247,0.16135,11685
11685,10.84515,-0.22769,0.05166,11686
11686,10.84583,0.18035,0.11746,11687
11687,10.8465,0.5885,0.18328,11688
11688,10.84717,0.70686,0.20237,11689
11689,10.84784,0.24442,0.1278,11690
11690,10.84851,-0.21814,0.0532,11691
11691,10.84918,0.55268,0.17751,11692
11692,10.84985,0.09014,0.10292,11693
11693,10.85052,0.8609,0.22722,11694
11694,10.8512,0.39839,0.15263,11695
11695,10.85187,-0.06395,0.07807,11696
11696,10.85254,0.34337,0.14376,11697
11697,10.85321,-0.11893,0.0692,11698
11698,10.85388,-0.00116,0.08819,11699
11699,10.85455,0.76944,0.21247,11700
11700,10.85522,-0.27313,0.04433,11701
11701,10.8559,0.49743,0.1686,11702
11702,10.85657,0.61517,0.18759,11703
11703,10.85724,0.15295,0.11305,11704
11704,10.85791,0.27126,0.13213,11705
11705,10.85858,0.67916,0.19791,11706
11706,10.85925,0.50685,0.17013,11707
11707,10.85992,-0.1728,0.06051,11708
11708,10.8606,0.81492,0.21981,11709
11709,10.86127,0.1353,0.1102,11710
11710,10.86194,-0.03696,0.08242,11711
11711,10.86261,0.37087,0.1482,11712
11712,10.86328,0.19804,0.12032,11713
11713,10.86395,0.60583,0.18609,11714
11714,10.86462,0.43358,0.15831,11715
11715,10.8653,-0.24589,0.04873,11716
11716,10.86597,0.74157,0.20799,11717
11717,10.86664,0.06213,0.09841,11718
11718,10.86731,-0.11008,0.07063,11719
11719,10.86798,0.29764,0.13639,11720
11720,10.86865,0.41588,0.15546,11721
11721,10.86932,-0.04605,0.08096,11722
11722,10.87,0.07163,0.09994,11723
11723,10.87067,0.84159,0.22412,11724
11724,10.87134,-0.20012,0.05611,11725
11725,10.87201,0.5698,0.18029,11726
11726,10.87268,0.68744,0.19926,11727
11727,10.87335,0.2256,0.12477,11728
11728,10.87402,0.63247,0.1904,11729
11729,10.87469,0.17066,0.11591,11730
11730,10.87537,-0.29126,0.04141,11731
11731,10.87604,0.4785,0.16557,11732
11732,10.87671,0.0166,0.09107,11733
11733,10.87738,0.78631,0.21521,11734
11734,10.87805,0.32443,0.14072,11735
11735,10.87872,-0.13728,0.06625,11736
11736,10.87939,-0.01909,0.08531,11737
11737,10.88007,0.38838,0.15103,11738
11738,10.88074,0.79567,0.21673,11739
11739,10.88141,0.11675,0.10722,11740
11740,10.88208,0.52402,0.17291,11741
11741,10.88275,-0.15485,0.06341,11742
11742,10.88342,0.25241,0.1291,11743
11743,10.88409,0.65978,0.19481,11744
11744,10.88477,0.48714,0.16696,11745
11745,10.88544,-0.26404,0.0458,11746
11746,10.88611,0.14316,0.11148,11747
11747,10.88678,0.62288,0.18886,11748
11748,10.88745,-0.12837,0.06768,11749
11749,10.88812,0.35133,0.14506,11750
11750,10.88879,0.75846,0.21073,11751
11751,10.88947,0.00742,0.08959,11752
11752,10.89014,0.12554,0.10864,11753
11753,10.89081,0.82233,0.22104,11754
11754,10.89148,0.36076,0.14658,11755
11755,10.89215,-0.02825,0.08384,11756
11756,10.89282,0.66833,0.1962,11757
11757,10.89349,0.27934,0.13345,11758
11758,10.89417,-0.18214,0.05901,11759
11759,10.89484,0.51451,0.17139,11760
11760,10.89551,-0.237,0.05016,11761
11761,10.89618,0.45961,0.16253,11762
11762,10.89685,0.57711,0.18149,11763
11763,10.89752,0.1882,0.11875,11764
11764,10.89819,0.3057,0.13771,11765
11765,10.89886,-0.08317,0.07498,11766
11766,10.89954,0.03433,0.09393,11767
11767,10.90021,0.73078,0.20628,11768
11768,10.90088,0.84881,0.22532,11769
11769,10.90155,0.09823,0.10424,11770
11770,10.90222,-0.07367,0.07651,11771
11771,10.90289,0.40567,0.15383,11772
11772,10.90356,0.23376,0.1261,11773
11773,10.90424,0.71306,0.20342,11774
11774,10.90491,0.54115,0.17569,11775
11775,10.90558,-0.20926,0.05464,11776
11776,10.90625,0.22646,0.12493,11777
11777,10.90692,0.71051,0.20301,11778
11778,10.90759,0.53863,0.17529,11779
11779,10.90826,-0.21651,0.05347,11780
11780,10.90894,0.84594,0.22486,11781
11781,10.90961,0.09084,0.10305,11782
11782,10.91028,-0.081,0.07533,11783
